,code,country,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
2185,SGP,Singapore,2020-05-31,34366.0,23.0,81.48,5850343,85535.383,0.932
2186,SGP,Singapore,2020-06-01,34884.0,23.0,81.48,5850343,85535.383,0.932
2187,SGP,Singapore,2020-06-02,35292.0,24.0,77.78,5850343,85535.383,0.932
2188,SGP,Singapore,2020-06-03,35836.0,24.0,77.78,5850343,85535.383,0.932
2189,SGP,Singapore,2020-06-04,36405.0,24.0,77.78,5850343,85535.383,0.932
2190,SGP,Singapore,2020-06-05,36922.0,24.0,77.78,5850343,85535.383,0.932
2191,SGP,Singapore,2020-06-06,37183.0,24.0,77.78,5850343,85535.383,0.932
2192,SGP,Singapore,2020-06-07,37527.0,25.0,77.78,5850343,85535.383,0.932
2193,SGP,Singapore,2020-06-08,37910.0,25.0,77.78,5850343,85535.383,0.932
2194,SGP,Singapore,2020-06-09,38296.0,25.0,77.78,5850343,85535.383,0.932
2195,SGP,Singapore,2020-06-10,38514.0,25.0,77.78,5850343,85535.383,0.932
2196,SGP,Singapore,2020-06-11,38965.0,25.0,77.78,5850343,85535.383,0.932
2197,SGP,Singapore,2020-06-12,39387.0,25.0,77.78,5850343,85535.383,0.932
2198,SGP,Singapore,2020-06-13,39850.0,25.0,77.78,5850343,85535.383,0.932
2199,SGP,Singapore,2020-06-14,40197.0,26.0,77.78,5850343,85535.383,0.932
2200,SGP,Singapore,2020-06-15,40604.0,26.0,77.78,5850343,85535.383,0.932
2201,SGP,Singapore,2020-06-16,40818.0,26.0,77.78,5850343,85535.383,0.932
2202,SGP,Singapore,2020-06-17,40969.0,26.0,77.78,5850343,85535.383,0.932
2203,SGP,Singapore,2020-06-18,41216.0,26.0,77.78,5850343,85535.383,0.932
2204,SGP,Singapore,2020-06-19,41473.0,26.0,53.7,5850343,85535.383,0.932
2205,SGP,Singapore,2020-06-20,41615.0,26.0,53.7,5850343,85535.383,0.932
2206,SGP,Singapore,2020-06-21,41833.0,26.0,53.7,5850343,85535.383,0.932
2207,SGP,Singapore,2020-06-22,42095.0,26.0,53.7,5850343,85535.383,0.932
2208,SGP,Singapore,2020-06-23,42313.0,26.0,53.7,5850343,85535.383,0.932
2209,SGP,Singapore,2020-06-24,42432.0,26.0,53.7,5850343,85535.383,0.932
2210,SGP,Singapore,2020-06-25,42623.0,26.0,53.7,5850343,85535.383,0.932
2211,SGP,Singapore,2020-06-26,42736.0,26.0,53.7,5850343,85535.383,0.932
2212,SGP,Singapore,2020-06-27,42955.0,26.0,53.7,5850343,85535.383,0.932
2213,SGP,Singapore,2020-06-28,43246.0,26.0,53.7,5850343,85535.383,0.932
2214,SGP,Singapore,2020-06-29,43459.0,26.0,53.7,5850343,85535.383,0.932
2215,SGP,Singapore,2020-06-30,43661.0,26.0,53.7,5850343,85535.383,0.932
2216,SGP,Singapore,2020-07-01,43907.0,26.0,53.7,5850343,85535.383,0.932
2217,SGP,Singapore,2020-07-02,44122.0,26.0,53.7,5850343,85535.383,0.932
2218,SGP,Singapore,2020-07-03,44310.0,26.0,53.7,5850343,85535.383,0.932
2219,SGP,Singapore,2020-07-04,44479.0,26.0,53.7,5850343,85535.383,0.932
2220,SGP,Singapore,2020-07-05,44664.0,26.0,53.7,5850343,85535.383,0.932
2221,SGP,Singapore,2020-07-06,44664.0,26.0,53.7,5850343,85535.383,0.932
2222,SGP,Singapore,2020-07-07,44983.0,26.0,53.7,5850343,85535.383,0.932
2223,SGP,Singapore,2020-07-08,45140.0,26.0,53.7,5850343,85535.383,0.932
2224,SGP,Singapore,2020-07-09,45298.0,26.0,53.7,5850343,85535.383,0.932
2225,SGP,Singapore,2020-07-10,45422.0,26.0,53.7,5850343,85535.383,0.932
2226,SGP,Singapore,2020-07-11,45613.0,26.0,53.7,5850343,85535.383,0.932
2227,SGP,Singapore,2020-07-12,45783.0,26.0,53.7,5850343,85535.383,0.932
2228,SGP,Singapore,2020-07-13,45961.0,26.0,53.7,5850343,85535.383,0.932
2229,SGP,Singapore,2020-07-14,46283.0,26.0,53.7,5850343,85535.383,0.932
2230,SGP,Singapore,2020-07-15,46629.0,27.0,53.7,5850343,85535.383,0.932
2231,SGP,Singapore,2020-07-16,46878.0,27.0,53.7,5850343,85535.383,0.932
2232,SGP,Singapore,2020-07-17,47126.0,27.0,53.7,5850343,85535.383,0.932
2233,SGP,Singapore,2020-07-18,47453.0,27.0,53.7,5850343,85535.383,0.932
2234,SGP,Singapore,2020-07-19,47655.0,27.0,53.7,5850343,85535.383,0.932
2235,SGP,Singapore,2020-07-20,47912.0,27.0,53.7,5850343,85535.383,0.932
2236,SGP,Singapore,2020-07-21,48035.0,27.0,53.7,5850343,85535.383,0.932
2237,SGP,Singapore,2020-07-22,48434.0,27.0,53.7,5850343,85535.383,0.932
2238,SGP,Singapore,2020-07-23,48744.0,27.0,51.85,5850343,85535.383,0.932
2239,SGP,Singapore,2020-07-24,49098.0,27.0,51.85,5850343,85535.383,0.932
2240,SGP,Singapore,2020-07-25,49375.0,27.0,51.85,5850343,85535.383,0.932
2241,SGP,Singapore,2020-07-26,49888.0,27.0,51.85,5850343,85535.383,0.932
2242,SGP,Singapore,2020-07-27,50369.0,27.0,51.85,5850343,85535.383,0.932
2243,SGP,Singapore,2020-07-28,50838.0,27.0,51.85,5850343,85535.383,0.932
2244,SGP,Singapore,2020-07-29,51197.0,27.0,51.85,5850343,85535.383,0.932
2245,SGP,Singapore,2020-07-30,51531.0,27.0,51.85,5850343,85535.383,0.932
2246,SGP,Singapore,2020-07-31,51809.0,27.0,51.85,5850343,85535.383,0.932
2247,SGP,Singapore,2020-08-01,52205.0,27.0,51.85,5850343,85535.383,0.932
2248,SGP,Singapore,2020-08-02,52512.0,27.0,51.85,5850343,85535.383,0.932
2249,SGP,Singapore,2020-08-03,52825.0,27.0,51.85,5850343,85535.383,0.932
2250,SGP,Singapore,2020-08-04,53051.0,27.0,51.85,5850343,85535.383,0.932
2251,SGP,Singapore,2020-08-05,53346.0,27.0,51.85,5850343,85535.383,0.932
2252,SGP,Singapore,2020-08-06,54254.0,27.0,51.85,5850343,85535.383,0.932
2253,SGP,Singapore,2020-08-07,54555.0,27.0,51.85,5850343,85535.383,0.932
2254,SGP,Singapore,2020-08-08,54797.0,27.0,51.85,5850343,85535.383,0.932
2255,SGP,Singapore,2020-08-09,54929.0,27.0,51.85,5850343,85535.383,0.932
2256,SGP,Singapore,2020-08-10,55104.0,27.0,51.85,5850343,85535.383,0.932
2257,SGP,Singapore,2020-08-11,55292.0,27.0,51.85,5850343,85535.383,0.932
2258,SGP,Singapore,2020-08-12,55353.0,27.0,51.85,5850343,85535.383,0.932
2259,SGP,Singapore,2020-08-13,55395.0,27.0,51.85,5850343,85535.383,0.932
2260,SGP,Singapore,2020-08-14,55497.0,27.0,51.85,5850343,85535.383,0.932
2261,SGP,Singapore,2020-08-15,55580.0,27.0,51.85,5850343,85535.383,0.932
2262,SGP,Singapore,2020-08-16,55661.0,27.0,51.85,5850343,85535.383,0.932
2263,SGP,Singapore,2020-08-17,55747.0,27.0,51.85,5850343,85535.383,0.932
2264,SGP,Singapore,2020-08-18,55838.0,27.0,51.85,5850343,85535.383,0.932
2265,SGP,Singapore,2020-08-19,55938.0,27.0,51.85,5850343,85535.383,0.932
2266,SGP,Singapore,2020-08-20,56031.0,27.0,51.85,5850343,85535.383,0.932
2267,SGP,Singapore,2020-08-21,56099.0,27.0,51.85,5850343,85535.383,0.932
2268,SGP,Singapore,2020-08-22,56216.0,27.0,51.85,5850343,85535.383,0.932
2269,SGP,Singapore,2020-08-23,56266.0,27.0,51.85,5850343,85535.383,0.932
2270,SGP,Singapore,2020-08-24,56353.0,27.0,51.85,5850343,85535.383,0.932
2271,SGP,Singapore,2020-08-25,56404.0,27.0,51.85,5850343,85535.383,0.932
2272,SGP,Singapore,2020-08-26,56435.0,27.0,51.85,5850343,85535.383,0.932
2273,SGP,Singapore,2020-08-27,56495.0,27.0,51.85,5850343,85535.383,0.932
2274,SGP,Singapore,2020-08-28,56572.0,27.0,51.85,5850343,85535.383,0.932
2275,SGP,Singapore,2020-08-29,56666.0,27.0,51.85,5850343,85535.383,0.932
2276,SGP,Singapore,2020-08-30,56717.0,27.0,51.85,5850343,85535.383,0.932
2277,SGP,Singapore,2020-08-31,56771.0,27.0,51.85,5850343,85535.383,0.932
2278,SGP,Singapore,2020-09-01,56812.0,27.0,51.85,5850343,85535.383,0.932
2279,SGP,Singapore,2020-09-02,56852.0,27.0,51.85,5850343,85535.383,0.932
2280,SGP,Singapore,2020-09-03,56860.0,27.0,51.85,5850343,85535.383,0.932
2281,SGP,Singapore,2020-09-04,56908.0,27.0,51.85,5850343,85535.383,0.932
2282,SGP,Singapore,2020-09-05,56908.0,27.0,51.85,5850343,85535.383,0.932
2283,SGP,Singapore,2020-09-06,56982.0,27.0,51.85,5850343,85535.383,0.932
2284,SGP,Singapore,2020-09-07,57022.0,27.0,51.85,5850343,85535.383,0.932
2285,SGP,Singapore,2020-09-08,57044.0,27.0,51.85,5850343,85535.383,0.932
2286,SGP,Singapore,2020-09-09,57091.0,27.0,51.85,5850343,85535.383,0.932
2287,SGP,Singapore,2020-09-10,57166.0,27.0,51.85,5850343,85535.383,0.932
2288,SGP,Singapore,2020-09-11,57229.0,27.0,51.85,5850343,85535.383,0.932
2289,SGP,Singapore,2020-09-12,57315.0,27.0,51.85,5850343,85535.383,0.932
2290,SGP,Singapore,2020-09-13,57357.0,27.0,51.85,5850343,85535.383,0.932
2291,SGP,Singapore,2020-09-14,57406.0,27.0,51.85,5850343,85535.383,0.932
2292,SGP,Singapore,2020-09-15,57454.0,27.0,51.85,5850343,85535.383,0.932
2293,SGP,Singapore,2020-09-16,57488.0,27.0,51.85,5850343,85535.383,0.932
2294,SGP,Singapore,2020-09-17,57514.0,27.0,51.85,5850343,85535.383,0.932
2295,SGP,Singapore,2020-09-18,57532.0,27.0,51.85,5850343,85535.383,0.932
2296,SGP,Singapore,2020-09-19,57543.0,27.0,51.85,5850343,85535.383,0.932
2297,SGP,Singapore,2020-09-20,57558.0,27.0,51.85,5850343,85535.383,0.932
2298,SGP,Singapore,2020-09-21,57576.0,27.0,51.85,5850343,85535.383,0.932
2299,SGP,Singapore,2020-09-22,57606.0,27.0,51.85,5850343,85535.383,0.932
2300,SGP,Singapore,2020-09-23,57627.0,27.0,51.85,5850343,85535.383,0.932
2301,SGP,Singapore,2020-09-24,57639.0,27.0,54.63,5850343,85535.383,0.932
2302,SGP,Singapore,2020-09-25,57654.0,27.0,54.63,5850343,85535.383,0.932
2303,SGP,Singapore,2020-09-26,57665.0,27.0,54.63,5850343,85535.383,0.932
2304,SGP,Singapore,2020-09-27,57685.0,27.0,54.63,5850343,85535.383,0.932
2305,SGP,Singapore,2020-09-28,57700.0,27.0,54.63,5850343,85535.383,0.932
2306,SGP,Singapore,2020-09-29,57715.0,27.0,54.63,5850343,85535.383,0.932
2307,SGP,Singapore,2020-09-30,57742.0,27.0,54.63,5850343,85535.383,0.932
2308,SGP,Singapore,2020-10-01,57742.0,27.0,54.63,5850343,85535.383,0.932
2309,SGP,Singapore,2020-10-02,57784.0,27.0,54.63,5850343,85535.383,0.932
2310,SGP,Singapore,2020-10-03,57794.0,27.0,54.63,5850343,85535.383,0.932
2311,SGP,Singapore,2020-10-04,57800.0,27.0,52.78,5850343,85535.383,0.932
2312,SGP,Singapore,2020-10-05,57812.0,27.0,52.78,5850343,85535.383,0.932
2313,SGP,Singapore,2020-10-06,57819.0,27.0,52.78,5850343,85535.383,0.932
2314,SGP,Singapore,2020-10-07,57830.0,27.0,52.78,5850343,85535.383,0.932
2315,SGP,Singapore,2020-10-08,57840.0,27.0,52.78,5850343,85535.383,0.932
2316,SGP,Singapore,2020-10-09,57849.0,27.0,52.78,5850343,85535.383,0.932
2317,SGP,Singapore,2020-10-10,57859.0,27.0,52.78,5850343,85535.383,0.932
2318,SGP,Singapore,2020-10-11,57866.0,27.0,52.78,5850343,85535.383,0.932
2319,SGP,Singapore,2020-10-12,57876.0,27.0,52.78,5850343,85535.383,0.932
2320,SGP,Singapore,2020-10-13,57880.0,28.0,52.78,5850343,85535.383,0.932
2321,SGP,Singapore,2020-10-14,57884.0,28.0,52.78,5850343,85535.383,0.932
2322,SGP,Singapore,2020-10-15,57889.0,28.0,52.78,5850343,85535.383,0.932
2323,SGP,Singapore,2020-10-16,57892.0,28.0,,5850343,85535.383,0.932
2324,SGP,Singapore,2020-10-17,57901.0,28.0,,5850343,85535.383,0.932
2325,SGP,Singapore,2020-10-18,57904.0,28.0,,5850343,85535.383,0.932
2326,SGP,Singapore,2020-10-19,57911.0,28.0,,5850343,85535.383,0.932
2327,THA,Thailand,2019-12-31,,,,69799978,16277.671,0.755
2328,THA,Thailand,2020-01-01,,,0.0,69799978,16277.671,0.755
2329,THA,Thailand,2020-01-02,,,0.0,69799978,16277.671,0.755
2330,THA,Thailand,2020-01-03,,,0.0,69799978,16277.671,0.755
2331,THA,Thailand,2020-01-04,,,0.0,69799978,16277.671,0.755
2332,THA,Thailand,2020-01-05,,,0.0,69799978,16277.671,0.755
2333,THA,Thailand,2020-01-06,,,0.0,69799978,16277.671,0.755
2334,THA,Thailand,2020-01-07,,,0.0,69799978,16277.671,0.755
2335,THA,Thailand,2020-01-08,,,0.0,69799978,16277.671,0.755
2336,THA,Thailand,2020-01-09,,,0.0,69799978,16277.671,0.755
2337,THA,Thailand,2020-01-10,,,0.0,69799978,16277.671,0.755
2338,THA,Thailand,2020-01-11,,,0.0,69799978,16277.671,0.755
2339,THA,Thailand,2020-01-12,,,0.0,69799978,16277.671,0.755
2340,THA,Thailand,2020-01-13,1.0,,0.0,69799978,16277.671,0.755
2341,THA,Thailand,2020-01-14,1.0,,0.0,69799978,16277.671,0.755
2342,THA,Thailand,2020-01-15,1.0,,0.0,69799978,16277.671,0.755
2343,THA,Thailand,2020-01-16,1.0,,0.0,69799978,16277.671,0.755
2344,THA,Thailand,2020-01-17,2.0,,0.0,69799978,16277.671,0.755
2345,THA,Thailand,2020-01-18,2.0,,0.0,69799978,16277.671,0.755
2346,THA,Thailand,2020-01-19,2.0,,0.0,69799978,16277.671,0.755
2347,THA,Thailand,2020-01-20,2.0,,0.0,69799978,16277.671,0.755
2348,THA,Thailand,2020-01-21,2.0,,0.0,69799978,16277.671,0.755
2349,THA,Thailand,2020-01-22,4.0,,0.0,69799978,16277.671,0.755
2350,THA,Thailand,2020-01-23,4.0,,0.0,69799978,16277.671,0.755
2351,THA,Thailand,2020-01-24,4.0,,0.0,69799978,16277.671,0.755
2352,THA,Thailand,2020-01-25,5.0,,0.0,69799978,16277.671,0.755
2353,THA,Thailand,2020-01-26,5.0,,0.0,69799978,16277.671,0.755
2354,THA,Thailand,2020-01-27,8.0,,0.0,69799978,16277.671,0.755
2355,THA,Thailand,2020-01-28,14.0,,0.0,69799978,16277.671,0.755
2356,THA,Thailand,2020-01-29,14.0,,0.0,69799978,16277.671,0.755
2357,THA,Thailand,2020-01-30,14.0,,0.0,69799978,16277.671,0.755
2358,THA,Thailand,2020-01-31,14.0,,0.0,69799978,16277.671,0.755
2359,THA,Thailand,2020-02-01,19.0,,0.0,69799978,16277.671,0.755
2360,THA,Thailand,2020-02-02,19.0,,0.0,69799978,16277.671,0.755
2361,THA,Thailand,2020-02-03,19.0,,0.0,69799978,16277.671,0.755
2362,THA,Thailand,2020-02-04,19.0,,0.0,69799978,16277.671,0.755
2363,THA,Thailand,2020-02-05,25.0,,0.0,69799978,16277.671,0.755
2364,THA,Thailand,2020-02-06,25.0,,0.0,69799978,16277.671,0.755
2365,THA,Thailand,2020-02-07,25.0,,0.0,69799978,16277.671,0.755
2366,THA,Thailand,2020-02-08,32.0,,0.0,69799978,16277.671,0.755
2367,THA,Thailand,2020-02-09,32.0,,0.0,69799978,16277.671,0.755
2368,THA,Thailand,2020-02-10,32.0,,0.0,69799978,16277.671,0.755
2369,THA,Thailand,2020-02-11,32.0,,0.0,69799978,16277.671,0.755
2370,THA,Thailand,2020-02-12,33.0,,0.0,69799978,16277.671,0.755
2371,THA,Thailand,2020-02-13,33.0,,0.0,69799978,16277.671,0.755
2372,THA,Thailand,2020-02-14,33.0,,0.0,69799978,16277.671,0.755
2373,THA,Thailand,2020-02-15,34.0,,0.0,69799978,16277.671,0.755
2374,THA,Thailand,2020-02-16,34.0,,0.0,69799978,16277.671,0.755
2375,THA,Thailand,2020-02-17,34.0,,0.0,69799978,16277.671,0.755
2376,THA,Thailand,2020-02-18,35.0,,0.0,69799978,16277.671,0.755
2377,THA,Thailand,2020-02-19,35.0,,0.0,69799978,16277.671,0.755
2378,THA,Thailand,2020-02-20,35.0,,0.0,69799978,16277.671,0.755
2379,THA,Thailand,2020-02-21,35.0,,0.0,69799978,16277.671,0.755
2380,THA,Thailand,2020-02-22,35.0,,0.0,69799978,16277.671,0.755
2381,THA,Thailand,2020-02-23,35.0,,0.0,69799978,16277.671,0.755
2382,THA,Thailand,2020-02-24,35.0,,0.0,69799978,16277.671,0.755
2383,THA,Thailand,2020-02-25,37.0,,0.0,69799978,16277.671,0.755
2384,THA,Thailand,2020-02-26,40.0,,0.0,69799978,16277.671,0.755
2385,THA,Thailand,2020-02-27,40.0,,0.0,69799978,16277.671,0.755
2386,THA,Thailand,2020-02-28,40.0,,0.0,69799978,16277.671,0.755
2387,THA,Thailand,2020-02-29,42.0,,0.0,69799978,16277.671,0.755
2388,THA,Thailand,2020-03-01,42.0,1.0,0.0,69799978,16277.671,0.755
2389,THA,Thailand,2020-03-02,43.0,1.0,0.0,69799978,16277.671,0.755
2390,THA,Thailand,2020-03-03,,,0.0,69799978,16277.671,0.755
2391,THA,Thailand,2020-03-04,,,0.0,69799978,16277.671,0.755
2392,THA,Thailand,2020-03-05,47.0,1.0,0.0,69799978,16277.671,0.755
2393,THA,Thailand,2020-03-06,,,16.67,69799978,16277.671,0.755
2394,THA,Thailand,2020-03-07,50.0,1.0,16.67,69799978,16277.671,0.755
2395,THA,Thailand,2020-03-08,,,16.67,69799978,16277.671,0.755
2396,THA,Thailand,2020-03-09,,,16.67,69799978,16277.671,0.755
2397,THA,Thailand,2020-03-10,,,25.0,69799978,16277.671,0.755
2398,THA,Thailand,2020-03-11,59.0,1.0,25.0,69799978,16277.671,0.755
2399,THA,Thailand,2020-03-12,70.0,1.0,25.0,69799978,16277.671,0.755
2400,THA,Thailand,2020-03-13,,,25.0,69799978,16277.671,0.755
2401,THA,Thailand,2020-03-14,82.0,1.0,25.0,69799978,16277.671,0.755
2402,THA,Thailand,2020-03-15,82.0,1.0,26.85,69799978,16277.671,0.755
2403,THA,Thailand,2020-03-16,114.0,1.0,33.8,69799978,16277.671,0.755
2404,THA,Thailand,2020-03-17,177.0,1.0,39.35,69799978,16277.671,0.755
2405,THA,Thailand,2020-03-18,177.0,1.0,48.61,69799978,16277.671,0.755
2406,THA,Thailand,2020-03-19,177.0,1.0,48.61,69799978,16277.671,0.755
2407,THA,Thailand,2020-03-20,212.0,1.0,48.61,69799978,16277.671,0.755
2408,THA,Thailand,2020-03-21,366.0,1.0,52.31,69799978,16277.671,0.755
2409,THA,Thailand,2020-03-22,599.0,1.0,52.31,69799978,16277.671,0.755
2410,THA,Thailand,2020-03-23,721.0,1.0,52.31,69799978,16277.671,0.755
2411,THA,Thailand,2020-03-24,827.0,4.0,52.31,69799978,16277.671,0.755
2412,THA,Thailand,2020-03-25,934.0,4.0,57.87,69799978,16277.671,0.755
2413,THA,Thailand,2020-03-26,1045.0,4.0,68.06,69799978,16277.671,0.755
2414,THA,Thailand,2020-03-27,1136.0,5.0,68.06,69799978,16277.671,0.755
2415,THA,Thailand,2020-03-28,1136.0,5.0,68.06,69799978,16277.671,0.755
2416,THA,Thailand,2020-03-29,1245.0,6.0,68.06,69799978,16277.671,0.755
2417,THA,Thailand,2020-03-30,1388.0,7.0,68.06,69799978,16277.671,0.755
2418,THA,Thailand,2020-03-31,1651.0,10.0,68.06,69799978,16277.671,0.755
2419,THA,Thailand,2020-04-01,1651.0,10.0,68.06,69799978,16277.671,0.755
2420,THA,Thailand,2020-04-02,1771.0,12.0,68.06,69799978,16277.671,0.755
2421,THA,Thailand,2020-04-03,1875.0,15.0,76.85,69799978,16277.671,0.755
2422,THA,Thailand,2020-04-04,1978.0,19.0,76.85,69799978,16277.671,0.755
2423,THA,Thailand,2020-04-05,2169.0,23.0,76.85,69799978,16277.671,0.755
2424,THA,Thailand,2020-04-06,2220.0,26.0,76.85,69799978,16277.671,0.755
2425,THA,Thailand,2020-04-07,2258.0,26.0,76.85,69799978,16277.671,0.755
2426,THA,Thailand,2020-04-08,2369.0,30.0,76.85,69799978,16277.671,0.755
2427,THA,Thailand,2020-04-09,2423.0,32.0,76.85,69799978,16277.671,0.755
2428,THA,Thailand,2020-04-10,2473.0,33.0,76.85,69799978,16277.671,0.755
2429,THA,Thailand,2020-04-11,2518.0,35.0,76.85,69799978,16277.671,0.755
2430,THA,Thailand,2020-04-12,2551.0,38.0,76.85,69799978,16277.671,0.755
2431,THA,Thailand,2020-04-13,2579.0,40.0,76.85,69799978,16277.671,0.755
2432,THA,Thailand,2020-04-14,2613.0,41.0,76.85,69799978,16277.671,0.755
2433,THA,Thailand,2020-04-15,2643.0,43.0,76.85,69799978,16277.671,0.755
2434,THA,Thailand,2020-04-16,2672.0,46.0,76.85,69799978,16277.671,0.755
2435,THA,Thailand,2020-04-17,2700.0,47.0,76.85,69799978,16277.671,0.755
2436,THA,Thailand,2020-04-18,2700.0,47.0,76.85,69799978,16277.671,0.755
2437,THA,Thailand,2020-04-19,2733.0,47.0,76.85,69799978,16277.671,0.755
2438,THA,Thailand,2020-04-20,2765.0,47.0,76.85,69799978,16277.671,0.755
2439,THA,Thailand,2020-04-21,2792.0,47.0,76.85,69799978,16277.671,0.755
2440,THA,Thailand,2020-04-22,2811.0,48.0,76.85,69799978,16277.671,0.755
2441,THA,Thailand,2020-04-23,2839.0,50.0,76.85,69799978,16277.671,0.755
2442,THA,Thailand,2020-04-24,2839.0,50.0,76.85,69799978,16277.671,0.755
2443,THA,Thailand,2020-04-25,2854.0,50.0,76.85,69799978,16277.671,0.755
2444,THA,Thailand,2020-04-26,2922.0,51.0,76.85,69799978,16277.671,0.755
2445,THA,Thailand,2020-04-27,2922.0,51.0,76.85,69799978,16277.671,0.755
2446,THA,Thailand,2020-04-28,2938.0,54.0,76.85,69799978,16277.671,0.755
2447,THA,Thailand,2020-04-29,2938.0,54.0,76.85,69799978,16277.671,0.755
2448,THA,Thailand,2020-04-30,2954.0,54.0,76.85,69799978,16277.671,0.755
2449,THA,Thailand,2020-05-01,2960.0,54.0,76.85,69799978,16277.671,0.755
2450,THA,Thailand,2020-05-02,2960.0,54.0,76.85,69799978,16277.671,0.755
2451,THA,Thailand,2020-05-03,2966.0,54.0,75.0,69799978,16277.671,0.755
2452,THA,Thailand,2020-05-04,2969.0,54.0,75.0,69799978,16277.671,0.755
2453,THA,Thailand,2020-05-05,2987.0,54.0,75.0,69799978,16277.671,0.755
2454,THA,Thailand,2020-05-06,2988.0,54.0,75.0,69799978,16277.671,0.755
2455,THA,Thailand,2020-05-07,2989.0,55.0,75.0,69799978,16277.671,0.755
2456,THA,Thailand,2020-05-08,2992.0,55.0,75.0,69799978,16277.671,0.755
2457,THA,Thailand,2020-05-09,3000.0,55.0,75.0,69799978,16277.671,0.755
2458,THA,Thailand,2020-05-10,3004.0,56.0,75.0,69799978,16277.671,0.755
2459,THA,Thailand,2020-05-11,3015.0,56.0,75.0,69799978,16277.671,0.755
2460,THA,Thailand,2020-05-12,3015.0,56.0,75.0,69799978,16277.671,0.755
2461,THA,Thailand,2020-05-13,3017.0,56.0,75.0,69799978,16277.671,0.755
2462,THA,Thailand,2020-05-14,3017.0,56.0,75.0,69799978,16277.671,0.755
2463,THA,Thailand,2020-05-15,3018.0,56.0,75.0,69799978,16277.671,0.755
2464,THA,Thailand,2020-05-16,3025.0,56.0,75.0,69799978,16277.671,0.755
2465,THA,Thailand,2020-05-17,3028.0,56.0,73.15,69799978,16277.671,0.755
2466,THA,Thailand,2020-05-18,3028.0,56.0,73.15,69799978,16277.671,0.755
2467,THA,Thailand,2020-05-19,3031.0,56.0,75.0,69799978,16277.671,0.755
2468,THA,Thailand,2020-05-20,3034.0,56.0,75.0,69799978,16277.671,0.755
2469,THA,Thailand,2020-05-21,3034.0,56.0,75.0,69799978,16277.671,0.755
2470,THA,Thailand,2020-05-22,3037.0,56.0,75.0,69799978,16277.671,0.755
2471,THA,Thailand,2020-05-23,3040.0,56.0,75.0,69799978,16277.671,0.755
2472,THA,Thailand,2020-05-24,3040.0,56.0,75.0,69799978,16277.671,0.755
2473,THA,Thailand,2020-05-25,3042.0,57.0,75.0,69799978,16277.671,0.755
2474,THA,Thailand,2020-05-26,3042.0,57.0,75.0,69799978,16277.671,0.755
2475,THA,Thailand,2020-05-27,3045.0,57.0,75.0,69799978,16277.671,0.755
2476,THA,Thailand,2020-05-28,3054.0,57.0,75.0,69799978,16277.671,0.755
2477,THA,Thailand,2020-05-29,3065.0,57.0,75.0,69799978,16277.671,0.755
2478,THA,Thailand,2020-05-30,3076.0,57.0,75.0,69799978,16277.671,0.755
2479,THA,Thailand,2020-05-31,3081.0,57.0,75.0,69799978,16277.671,0.755
2480,THA,Thailand,2020-06-01,3081.0,57.0,75.0,69799978,16277.671,0.755
2481,THA,Thailand,2020-06-02,3082.0,57.0,75.0,69799978,16277.671,0.755
2482,THA,Thailand,2020-06-03,3083.0,58.0,75.0,69799978,16277.671,0.755
2483,THA,Thailand,2020-06-04,3101.0,58.0,75.0,69799978,16277.671,0.755
2484,THA,Thailand,2020-06-05,3102.0,58.0,75.0,69799978,16277.671,0.755
2485,THA,Thailand,2020-06-06,3104.0,58.0,62.96,69799978,16277.671,0.755
2486,THA,Thailand,2020-06-07,3112.0,58.0,62.96,69799978,16277.671,0.755
2487,THA,Thailand,2020-06-08,3119.0,58.0,62.96,69799978,16277.671,0.755
2488,THA,Thailand,2020-06-09,3119.0,58.0,62.96,69799978,16277.671,0.755
2489,THA,Thailand,2020-06-10,3125.0,58.0,62.96,69799978,16277.671,0.755
2490,THA,Thailand,2020-06-11,3125.0,58.0,62.96,69799978,16277.671,0.755
2491,THA,Thailand,2020-06-12,3125.0,58.0,62.96,69799978,16277.671,0.755
2492,THA,Thailand,2020-06-13,3129.0,58.0,62.96,69799978,16277.671,0.755
2493,THA,Thailand,2020-06-14,3134.0,58.0,62.96,69799978,16277.671,0.755
2494,THA,Thailand,2020-06-15,3135.0,58.0,59.26,69799978,16277.671,0.755
2495,THA,Thailand,2020-06-16,3135.0,58.0,59.26,69799978,16277.671,0.755
2496,THA,Thailand,2020-06-17,3135.0,58.0,59.26,69799978,16277.671,0.755
2497,THA,Thailand,2020-06-18,3141.0,58.0,59.26,69799978,16277.671,0.755
2498,THA,Thailand,2020-06-19,3141.0,58.0,59.26,69799978,16277.671,0.755
2499,THA,Thailand,2020-06-20,3146.0,58.0,59.26,69799978,16277.671,0.755
2500,THA,Thailand,2020-06-21,3147.0,58.0,59.26,69799978,16277.671,0.755
2501,THA,Thailand,2020-06-22,3148.0,58.0,59.26,69799978,16277.671,0.755
2502,THA,Thailand,2020-06-23,3151.0,58.0,59.26,69799978,16277.671,0.755
2503,THA,Thailand,2020-06-24,3156.0,58.0,59.26,69799978,16277.671,0.755
2504,THA,Thailand,2020-06-25,3158.0,58.0,59.26,69799978,16277.671,0.755
2505,THA,Thailand,2020-06-26,3158.0,58.0,59.26,69799978,16277.671,0.755
2506,THA,Thailand,2020-06-27,3162.0,58.0,59.26,69799978,16277.671,0.755
